"","1","2","3","4","5","6","7","8"
"1",1,0,0,0,0,0,0,0
"2",0.994176388882131,0.00580904400849326,1.45468547791985e-05,2.02376944618788e-08,1.68929002185967e-11,8.46055102767779e-15,2.35407652411736e-18,2.80715063691553e-22
"3",0.988381871507607,0.0115600218889779,5.79449718745758e-05,1.61361659355544e-07,2.69610124236498e-10,2.70285838833582e-13,1.50535137194977e-16,3.59315281525187e-20
"4",0.982616326652722,0.0172532967054408,0.000129832500291778,5.42778011253254e-07,1.3614833058192e-09,2.04905514253726e-12,1.71325680814152e-15,6.13923844293426e-19
"5",0.976879633498185,0.0228892299062336,0.000229850007426614,1.28228734966033e-06,4.29217522898855e-09,8.6202682423201e-12,9.61815145586622e-15,4.5992356035224e-18
"6",0.971171671628109,0.0284681813291322,0.000357640468958947,2.49609484198037e-06,1.04526584672545e-08,2.62629609730012e-11,3.66596328489687e-14,2.19308643509025e-17
"7",0.965492321028998,0.0339905092063855,0.000512849258771952,4.29882027470203e-06,2.16202193195408e-08,6.52412318108524e-11,1.09373397838814e-13,7.85822520695585e-17
"8",0.959841462088739,0.0394565701697552,0.000695124138896694,6.8035080708569e-06,3.99534869932872e-08,1.40775709204535e-10,2.75567663431697e-13,2.31180925697732e-16
"9",0.954218975595592,0.0448667192555442,0.000904115249482,1.01216372737979e-05,6.79874879852086e-08,2.74004989361042e-10,6.1350123562506e-13,5.88702157250867e-16
"10",0.948624742737191,0.050221309909616,0.00113947509878961,1.4363131497348e-05,1.08628725610195e-07,4.92937074197523e-10,1.24269850638031e-12,1.34265144746972e-15
"11",0.943058645099526,0.0555206939924027,0.00140085855321453,1.9636368842368e-05,1.65150284628831e-07,8.33390839169879e-10,2.33639147510479e-12,2.80715063691552e-15
"12",0.937520564665955,0.0607652217839045,0.00168792282733068,2.60481917797945e-05,2.41186960924023e-07,1.33992756068902e-09,4.13557889101548e-12,5.47034244843318e-15
"13",0.932010383816197,0.0659552419886778,0.00200032747396158,3.37039170001952e-05,3.40730416177205e-07,2.06677253283562e-09,6.96469261275692e-12,1.00585282649035e-14
"14",0.926527985325329,0.0710911017408136,0.00233773437427633,4.27073452298937e-05,4.68124357494619e-07,3.07872680308434e-09,1.1248861281646e-11,1.76144539462055e-14
"15",0.921073252362796,0.0761731466089063,0.0026998077279106,5.31607710137109e-05,6.28059741934137e-07,4.45206905674832e-09,1.7532761404916e-11,2.95911584893097e-14
"16",0.915646068491409,0.0812017206010118,0.00308621404311278,6.51649924643745e-05,8.25570005883123e-07,6.27544767985482e-09,2.65010459453329e-11,4.79628003354239e-14
"17",0.910246317666353,0.0861771661695956,0.00349662212691512,7.88193209786446e-05,1.0660263192378e-06,8.65076303016302e-09,3.90003405135554e-11,7.5353876128111e-14
"18",0.904873884234196,0.0910998242164715,0.00393070307532999,9.42215909202056e-05,1.3551328643346e-06,1.16940399460346e-08,5.60627972596132e-11,1.15188246726302e-13
"19",0.899528652931896,0.0959700340977299,0.00438813026357105,0.000111468169269375,1.69892213958404e-06,1.55362905228684e-08,7.89311965598733e-11,1.71859385276124e-13
"20",0.894210508885814,0.100788133628655,0.00486857933629945,0.000130653965239675,2.10375028775747e-06,2.03243671868095e-08,1.0908558659587e-10,2.50923262145464e-13
"21",0.888919337610722,0.105554459088635,0.00537172819789493,0.000151872439861321,2.57629244887737e-06,2.6221806095444e-08,1.48271450921368e-10,3.59315281525187e-13
"22",0.883655025008824,0.110269345226059,0.00589725700275187,0.000175215615531677,3.12353813766147e-06,3.34096608951906e-08,1.98529394114036e-10,5.05592684500941e-13
"23",0.878417457368765,0.114933125263203,0.00644484814560017,0.000200774085532716,3.75278664547132e-06,4.20873268650989e-08,2.62226335608093e-10,7.00203833399447e-13
"24",0.873206521364654,0.119546130901113,0.00701418625185104,0.000228637023515553,4.47164246671574e-06,5.24733554767664e-08,3.42088201804316e-10,9.55785792213224e-13
"25",0.868022104055079,0.124108692324471,0.00760495816796757,0.000258892192952088,5.28801074965966e-06,6.48062594000844e-08,4.41234106553766e-10,1.28749161790765e-12
"26",0.862864092882131,0.12862113820645,0.00821685295186013,0.000291625956553809,6.21009277158878e-06,7.93453079845245e-08,5.63212010111616e-10,1.71334877741426e-12
"27",0.857732375670424,0.13308379571357,0.00884956186330642,0.00032692328565781,7.24638143828054e-06,9.63713132456747e-08,7.12035846657443e-10,2.2546501051143e-12
"28",0.852626840626123,0.137496990510527,0.00950277835439646,0.000364867769580069,8.40565680773197e-06,1.16187406386739e-07,8.9222411047837e-10,2.93637871561628e-12
"29",0.847547376335963,0.141861046765029,0.0101761980600021,0.000405541624936034,9.69698163809476e-06,1.39119804884707e-07,1.10883989091141e-09,3.78766828663164e-12
"30",0.842493871766284,0.146176287152612,0.0108695187882711,0.000449025704928579,1.11296969597682e-05,1.65518570170912e-07,1.36753234614144e-09,4.84230012675234e-12
"31",0.837466216262056,0.150443032861447,0.0115824405111465,0.000495399508603357,1.27134176716003e-05,1.95758355935676e-07,1.67457960595103e-09,6.13923844293425e-12
"32",0.832464299545911,0.154661603597143,0.0123146653549095,0.000544741190071624,1.44580281611476e-05,2.30239147086768e-07,2.03693309351878e-09,7.72320522249048e-12
"33",0.827488011717175,0.15883231758753,0.013065897590748,0.000597127567700563,1.63736779489443e-05,2.69386989391372e-07,2.46226325636215e-09,9.6452961443982e-12
"34",0.8225372432509,0.162955491587443,0.0138358436253489,0.000652634133271174,1.84707773567314e-05,3.13654709831287e-07,2.95900669652158e-09,1.19636389347234e-11
"35",0.817611884996906,0.167031440883488,0.0146242119915157,0.000711335061103768,2.0759993199595e-05,3.63522627701062e-07,3.53641469008186e-09,1.47440955809667e-11
"36",0.812711828178812,0.171060479298805,0.0154307133388097,0.000773303217151117,2.32522445019666e-05,4.19499256478779e-07,4.20460308612751e-09,1.80610098201353e-11
