"","1","2","3","4","5","6","7","8"
"1",1,0,0,0,0,0,0,0
"2",0.887221123978549,0.107078411514653,0.00553853852661996,0.000159153405937355,2.74402424029923e-06,2.83864576582679e-08,1.63140561254413e-10,4.01824042498554e-13
"3",0.785524813385101,0.192935919077042,0.0203090441133729,0.00118766339844286,4.16723999453635e-05,8.77313683060283e-07,1.02609787492431e-08,5.14334774398149e-11
"4",0.693988234218987,0.26024558783212,0.0418251837587336,0.00373439140702979,0.000200056682519453,6.43039336669671e-06,1.14828452976727e-07,8.78789180944339e-10
"5",0.611751080318796,0.311436913616842,0.0679498720618564,0.00823634812870987,0.000599007136633445,2.6138493234914e-05,6.3366044205852e-07,6.58348511229631e-09
"6",0.538012340478996,0.348711702162312,0.0968643617117535,0.0149482039678632,0.00138409295998733,7.68940533326296e-05,2.37327325100709e-06,3.13925033201995e-08
"7",0.472027178977388,0.374059273906609,0.127038998685264,0.023969622393446,0.0027135421577486,0.000184316071092358,6.95532343744746e-06,1.12485015160875e-07
"8",0.413103927488172,0.389271008594624,0.157205599624752,0.0352704870952969,0.00474795018590535,0.000383488284246202,1.72078076264321e-05,3.30919377431387e-07
"9",0.360601186355457,0.395954243841286,0.186331408866487,0.0487140938213039,0.00764142648177316,0.000719193080637474,3.76048669614365e-05,8.42686094373928e-07
"10",0.313925033201995,0.395545541834514,0.213594592590638,0.0640783777771913,0.0115341079998944,0.0012456836639886,7.47410198393159e-05,1.92191193872527e-06
"11",0.272526336847977,0.389323338354252,0.238361227563828,0.0810752474706898,0.0165459688715693,0.00202603700468196,0.000137825646577004,4.01824042498554e-06
"12",0.23589817451466,0.378419988283934,0.260163741945204,0.0993680958818489,0.022771855306257,0.00313113010461034,0.000239183549657734,7.83041382808059e-06
"13",0.203573350287675,0.363833221790738,0.278680765626948,0.118587559841254,0.0302776748530863,0.00463828210515364,0.000394747413204565,1.4398081940592e-05
"14",0.175122012814782,0.346437025350982,0.293718347580181,0.138345598497911,0.039097669140714,0.00662960476733847,0.000624527985328986,2.52138627617293e-05
"15",0.150149370212912,0.326991961797007,0.305192497677207,0.158247961758552,0.0492326992137716,0.00919010385323737,0.000953047807002395,4.23576803112175e-05
"16",0.128293500159272,0.3061549435619,0.313113010461034,0.177905119580133,0.0606494725841363,0.0124055739376642,0.00140972431109821,6.86554047612764e-05
"17",0.109223253141357,0.284488473298418,0.317568528333118,0.196941722997283,0.073280641115268,0.0163603291792226,0.00202918811525242,0.000107863820079863
"18",0.0926362468406327,0.262469366048459,0.318712801630272,0.215004667766453,0.0870256988578502,0.0211348125797636,0.00285152233219033,0.000164883944378352
"19",0.078256949624734,0.240496967139427,0.316752103061684,0.231769831508549,0.101752608954973,0.0268031262613099,0.0039224087211673,0.000246004728156834
"20",0.0658348511229631,0.218900879983852,0.31193375397699,0.246947555231783,0.117300088735097,0.0334305252895027,0.00529316650417126,0.000359179155640193
"21",0.0551427178599018,0.197948217958622,0.304535719936342,0.260286940116531,0.133480482111042,0.0410709175726282,0.00702066967053474,0.000514334774398149
"22",0.0459749319219446,0.177850394540154,0.294857233053414,0.271579030443934,0.150083148403227,0.0497644123652804,0.00916712859360428,0.000723720678442443
"23",0.0381459106315581,0.158769465871891,0.283210398582291,0.280658953550018,0.166878296705416,0.0595349599057161,0.0117997217831149,0.00100229296999432
