"","1","2","3","4","5","6","7","8"
"1",1,0,0,0,0,0,0,0
"2",0.971076384651593,0.0285610701368115,0.000360013489119473,2.52110286498231e-06,1.05928691805979e-08,2.67047122199948e-11,3.74015577310851e-14,2.24499146044929e-17
"3",0.942872817467238,0.0556971284579803,0.00141005388501216,1.98319815050937e-05,1.6735849371387e-07,8.47384778298078e-10,2.38364213304663e-12,2.87358906937509e-15
"4",0.915374298145275,0.0814527977163168,0.00310625076036801,6.5810397465424e-05,8.36572849136746e-07,6.38064037477179e-09,2.70366117575076e-11,4.90979632400259e-14
"5",0.888566077426254,0.105871702842277,0.00540621461322266,0.000153367790446033,2.61051558206013e-06,2.66605846678482e-08,1.51265728611905e-10,3.67819400880011e-13
"6",0.862433653928613,0.128996486698724,0.00826900555761052,0.00029448025490066,6.29231313890298e-06,8.06706812679869e-08,5.74577501908739e-10,1.753899578476e-12
"7",0.836962771011056,0.150868825675813,0.0116551024127237,0.000500218987670547,1.28811756481686e-05,1.99022456366553e-07,1.70834726494895e-09,6.28453929472332e-12
"8",0.812139413661527,0.171529445126788,0.0155263721882006,0.000780780210613538,2.35580235960981e-05,4.264814616535e-07,4.28932504536566e-09,1.84884700231279e-11
"9",0.787949805412649,0.191018134645491,0.0198460399631679,0.00114551457218862,3.96715003355366e-05,8.24342864115047e-07,9.51622353956764e-09,4.70808833126414e-11
"10",0.764380405283542,0.209373763186362,0.0245786591566598,0.00160295603195608,6.27243664678465e-05,1.47265903881031e-06,1.92085961583953e-08,1.07377245605937e-10
"11",0.74141790474788,0.226634294027736,0.0296900821870397,0.0021608502319534,9.4360272137703e-05,2.47232154072584e-06,3.5987213111002e-08,2.24499146044929e-10
"12",0.719049224728085,0.242836799579222,0.0351474315180452,0.00282618235890715,0.000136350903280608,3.94699983180707e-06,6.34751434939733e-08,4.3748532483315e-10
"13",0.697261512615551,0.258017476033948,0.0409190710890843,0.00360520450124091,0.000190583497862956,6.04493913926556e-06,1.06518751352697e-07,8.04421029724584e-10
"14",0.676042139316778,0.27221165786649,0.0469745781274032,0.00450346250483954,0.000259048728154487,8.94061982126105e-06,1.71427813681997e-07,1.40869884820857e-09
"15",0.655378696325297,0.28545383217724,0.0532847153397515,0.00552582233152979,0.000343828945072965,1.28362806160573e-05,2.66233968333041e-07,2.36652416296037e-09
"16",0.635258992819284,0.29777765288404,0.0598214034811687,0.00667649592423757,0.000447086780640909,1.79633081507508e-05,4.00966699793545e-07,3.83577837812702e-09
"17",0.615671052784752,0.309215954761848,0.0665576942985144,0.007959066582782,0.000571054104594224,2.45834950856706e-05,5.87946070808266e-07,6.0263530640181e-09
"18",0.596603112164184,0.319800767331252,0.0734677438463687,0.00937651385426627,0.000718021331182552,3.29901692705497e-05,8.42091407806824e-07,9.21206816777092e-09
"19",0.578043616030533,0.329563328596593,0.0805267861729232,0.0109312379420258,0.000890327072201194,4.35091962885652e-05,1.18124514810584e-06,1.37442874375599e-08
"20",0.559981215786432,0.338534098634525,0.0877111073734905,0.0126250836370933,0.00109034813229442,5.64998577643474e-05,1.62651105685242e-06,2.00673442079195e-08
"21",0.542404766388541,0.34674277303377,0.0949980200092522,0.0144593637761419,0.00132048984257003,7.23556078120567e-05,2.202606021676e-06,2.87358906937508e-08
"22",0.525303323596888,0.354218296186893,0.102365837888873,0.0164348822298649,0.00158317672856496,9.15047099996263e-05,2.93822463301553e-06,4.04342839405806e-08
"23",0.508666141249108,0.360988874434851,0.1097938512106,0.0185519564257542,0.00188084350860181,0.000114410757205271,3.86641575808904e-06,5.59981215786431e-08
"24",0.492482668559458,0.367081989065151,0.117262302062479,0.0208104394092362,0.00221592641857608,0.000141573076742361,5.02497031647268e-06,7.64380405283542e-08
"25",0.4767425474425,0.372524409164372,0.124752360278301,0.0232097414471259,0.00259085485921405,0.000173527023128755,6.456819465256e-06,1.02965891804747e-07
"26",0.461435609861341,0.377342204325863,0.132246099646914,0.0257488511773587,0.00300804336184097,0.000210844160876704,8.2104424017408e-06,1.37023404568438e-07
"27",0.4465518752003,0.381560757213402,0.139726474472513,0.028426356308962,0.00346988386869959,0.000254132339679406,1.03402829916503e-05,1.80313452570697e-07
"28",0.43208154766192,0.385204775981617,0.147177296483543,0.0312404638762237,0.00397873832385867,0.000304035664370333,1.2907174430816e-05,2.34834036140184e-07
"29",0.418015013688179,0.388298306553948,0.154583212087828,0.0341890200510204,0.00453693157075152,0.000361234362031401,1.59787711483084e-05,3.02915092858927e-07
"30",0.404342839405806,0.390864744758946,0.161929679971563,0.0372695295172646,0.00514674455238416,0.000426444548626116,1.96299871589799e-05,3.87258250075115e-07
"31",0.391055768095588,0.39292684832571,0.169202949039779,0.0404791744114305,0.00581040781025318,0.000500417897533766,2.3943440073386e-05,4.90979632400259e-07
"32",0.378144717685542,0.394506748739243,0.176390036695912,0.0438148328331191,0.00653009527801294,0.000583941212360772,2.90098999730512e-05,6.17655837338315e-07
"33",0.365600778267862,0.395625962956527,0.183478707458099,0.047273096929623,0.00730791836593207,0.000677835906405293,3.49287423590489e-05,7.71373192194317e-07
"34",0.353415209639499,0.396305404984099,0.190457451909834,0.0508502905584508,0.00814592033217901,0.000782957391151186,4.18084043818595e-05,9.56780405410099e-07
"35",0.341579438866286,0.396565397317932,0.197315465982581,0.0545424865317704,0.00904607093697655,0.000900194376167422,4.97668435604754e-05,1.17914472547468e-06
"36",0.330085057870479,0.396425682246409,0.204042630568005,0.0583455234467334,0.010010261375665,0.00103046808278905,5.89319981987201e-05,1.44441172055686e-06
"37",0.31892382104161,0.395905433017171,0.210629491457411,0.0622550221056388,0.0110402994867143,0.0011747313739558,6.9442248706747e-05,1.75926879200766e-06
"38",0.308087642870531,0.395023264868652,0.217067239606041,0.0662664015298971,0.0121379052307237,0.00133396780258449,8.14468790356866e-05,2.13121253488006e-06
"39",0.297568595606547,0.393797245927072,0.223347691719832,0.0703748945717547,0.0133047064364511,0.00150919058085117,9.51065374334072e-05,2.5686200586137e-06
"40",0.287358906937509,0.392244907969699,0.229463271162274,0.0745755631277391,0.0145422348099091,0.00170144147275937,0.000110593695729359,3.08082438103214e-06
"41",0.27745095769277,0.390383257055154,0.235406989178987,0.0788633129577846,0.0158519222025698,0.00191178961237022,0.000128093106356464,3.67819400880011e-06
"42",0.267837279568881,0.38822878402156,0.241172426437636,0.0832329081139989,0.017235097134717,0.00214133025007089,0.000147802256318025,4.37221681748847e-06
"43",0.258510552877918,0.385797474853339,0.246753714880816,0.0876789849830311,0.0186929815699863,0.00239118342925713,0.000169931817307613,5.17558834439432e-06
"44",0.249463604318319,0.383104820917419,0.252145519889526,0.092196065946,0.0202266879371327,0.00266249259580624,0.000194706091189912,6.102304607264e-06
"45",0.240689404768136,0.380165829069671,0.257343022754854,0.0967785726599452,0.0218372163950646,0.00295642314271643,0.000222363450050467,7.16775956206632e-06
"46",0.232181067100564,0.376995031632359,0.262341903455508,0.101420838964758,0.0235254523371862,0.0032741608922888,0.00025315677002233,8.3888473129638e-06
"47",0.223931844021659,0.373606496243389,0.267138323738796,0.106117123419556,0.025292164131086,0.00361691051822784,0.000287353858097549,9.78406918762933e-06
"48",0.215935125930108,0.370013835578154,0.271728910502707,0.110861621472459,0.0271380010896123,0.0039858939100368,0.000325237871131475,1.1373645791056e-05
"49",0.208184438798962,0.366230216944772,0.276110739476686,0.115648477267722,0.0290634916693752,0.0043823484820838,0.000367107726247857,1.31796341510076e-05
"50",0.200673442079195,0.362268371753495,0.280281319198757,0.120471795094202,0.0310690418927153,0.0048075254297149,0.000413278501852684,1.52260500682568e-05
"51",0.193395926624995,0.358140604861102,0.284238575286589,0.125325650479096,0.0331549339891787,0.00526268793479027,0.000464081828464751,1.753899578476e-05
"52",0.186345812640662,0.353858803791045,0.287980835000159,0.130204100930923,0.0353213252525376,0.00574910932301942,0.000519866268570905,2.0146793082915e-05
"53",0.179517147649009,0.349434447830156,0.291506812093606,0.135101196335718,0.0375682471093974,0.00626807117547165,0.00058099768471395,2.30801219290492e-05
"54",0.172904104481139,0.344878617002701,0.294815591953922,0.140010989010375,0.0398956043954295,0.00682086139663794,0.000647859595021167,2.63721647742871e-05
"55",0.166500979287505,0.340202000922577,0.297906617024094,0.144927543417127,0.0423031748352695,0.00740877224142017,0.000720853515381422,3.00587566259435e-05
"56",0.160302189570119,0.335414907524434,0.300779672508324,0.149844945543096,0.0447906087221212,0.0080330983034239,0.000800399287478831,3.41785410025898e-05
"57",0.154302272235814,0.33052727167453,0.303434872356945,0.154757311948898,0.0473574287931053,0.0086951344669308,0.000886935391890938,3.87731318859426e-05
"58",0.148495881670429,0.325548663662095,0.305872645528672,0.159658798490241,0.0500030302963941,0.0093961738249268,0.000980919245459391,4.388728178272e-05
"59",0.142877787833826,0.320488297572007,0.308093722527786,0.164543608716497,0.0527266812461704,0.010137505565562,0.00108282748214107,4.95690560096147e-05
"60",0.137442874375599,0.315355039539569,0.310099122213909,0.169406001950191,0.0555275228614515,0.0109204128294188,0.00119315621654761,5.58700133145309e-05
"61",0.132186136771387,0.31015741588817,0.311890138881959,0.174240301051374,0.058404570184818,0.0117461705399634,0.00131242128938139,6.28453929472331e-05
"62",0.127102680479661,0.304903621150647,0.313468329609935,0.179040899870843,0.0613567128770867,0.0126160432095583,0.00144115849397576,7.05543082925531e-05
"63",0.122187719118879,0.299601525975105,0.314835501872144,0.183802270396167,0.064382716183968,0.0135312827234102,0.00157992378314771,7.90599471793043e-05
"64",0.117436572664895,0.294258684916015,0.315993701415493,0.18851896959447,0.0674812220707479,0.0144931261038311,0.00172929345557075,8.84297789780499e-05
"65",0.112844665668505,0.288882344111373,0.316945200396478,0.193185645955948,0.0706507505210325,0.0155027932571866,0.00188986432087608,9.87357686008725e-05
"66",0.108407525493027,0.283479448846709,0.317692485776485,0.197797045742064,0.0738897009955987,0.01656148470591,0.00206225384268995,0.000110054597516294
"67",0.104120780571788,0.27805665100674,0.318238247973032,0.20234801894239,0.0771963540473859,0.0176703793079565,0.00224710025881528,0.000122467891892493
"68",0.0999801586854134,0.272620316415459,0.318585369764577,0.206833524944057,0.0805688730886732,0.0188306319660736,0.00244506267776537,0.00013606245798196
"69",0.0959814852588087,0.267176532065456,0.318736915446509,0.211248637917764,0.0840053063064792,0.0200433713292652,0.00265682115085777,0.000150930524860759
"70",0.0921206816777092,0.261731113237256,0.318696120235953,0.215588551924321,0.0875035887222245,0.0213096974888241,0.0028830767190762,0.000167169994635511
"71",0.0883937636246957,0.256289610509473,0.318466379923014,0.21984858574567,0.0910615443916977,0.0226306796713095,0.00312455143390861,0.000184884700231279
"72",0.0847968394345565,0.250857316660563,0.318051240766071,0.224024187444356,0.0946768887413646,0.024007353930846,0.00338198835136918,0.00020418467087348
"73",0.0813261084688846,0.245439273462981,0.317454389628766,0.228110938655401,0.0983472310370589,0.0254407208431194,0.00365615149841237,0.000225186405376981
"74",0.0779778595097971,0.24004027837052,0.316679644356288,0.232104558614549,0.102070076981097,0.026931743203446,0.00394782581094691,0.000248013153355528
"75",0.074748469172664,0.234664891099636,0.315730944388601,0.236000907926833,0.105842831433852,0.0284813437312912,0.00425781704265768,0.000272795204464648
"76",0.071634400337731,0.229317440105541,0.314612341608212,0.23979599207943,0.109662801255837,0.0300904027836138,0.00458695164384356,0.000299670185791174
"77",0.0686322006005269,0.224002028953867,0.313327991420133,0.243485964702762,0.113527198266318,0.0317597560794117,0.00493607660947913,0.000328783367502553
"78",0.0657385007409384,0.218722542588678,0.311882144061633,0.247067130583804,0.117433142314524,0.0334901924378457,0.00530605929570807,0.000360287976869066
"79",0.0629500132108425,0.21348265349764,0.310279136139427,0.250535948435562,0.121377664459465,0.0352824515323164,0.00569778720397657,0.000394345520772114
"80",0.0602635306401811,0.208285827775126,0.308523382391905,0.253889033426672,0.125357710254419,0.0371372216628717,0.0061121677320143,0.000431126116811723
"81",0.057675924361366,0.203135331084056,0.306619367674047,0.257123159475092,0.129370143132122,0.0390551375493197,0.00655012789087123,0.000470808833126414
"82",0.0551841429519005,0.198034234517263,0.304571639162626,0.260235261309839,0.13341174788669,0.0410367781474248,0.00701261398721816,0.000513582037038581
"83",0.0527852107951046,0.192985420359172,0.30238479877934,0.263222436304734,0.137479234248332,0.0430826644905601,0.00750059127011875,0.000559643752638524
"84",0.0504762266588306,0.187991587748593,0.300063495829486,0.266081946088112,0.14156924054688,0.0451932575591964,0.00801504354148141,0.00060920202742029
"85",0.0482543622920559,0.183055258243412,0.297612419853805,0.268811217932469,0.145678337460177,0.0473689561805994,0.00855697272939861,0.000662475308082473
"86",0.0461168610392405,0.178178781287975,0.295036293691127,0.271407845927985,0.149803031843368,0.0496100949611155,0.00912739842358185,0.000719692825607103
"87",0.0440610364723351,0.173364339583959,0.292339866749421,0.273869591943902,0.153939770635135,0.0519169422534179,0.00972735737210009,0.000781094989729793
"88",0.0420842710403268,0.16861395436552,0.289527908482899,0.276194386381713,0.158084944836902,0.0542896981610939,0.0103579029386298,0.000846933792914275
"89",0.0401840147362104,0.163929490579507,0.286605202072781,0.278380328724114,0.162234893561073,0.0567284925829448,0.0110201045194241,0.000917473223944489
"90",0.0383577837812702,0.159312661971542,0.283576538309345,0.280425687883686,0.16638590814432,0.0592333832993781,0.0117150469192103,0.000992989691247351
"91",0.0366031593265612,0.154765036078749,0.2804467096729,0.282328902355269,0.170534236321974,0.0618043541032659,0.0124438296852213,0.00107377245605937
"92",0.0349177861714749,0.150288039129929,0.277220504611288,0.284088580175982,0.174676086459557,0.0644413129776472,0.0132075663985718,0.00116012407555023
"93",0.0332993714992776,0.145882960853978,0.273902702011551,0.285703498696855,0.178807631837488,0.0671440903226485,0.0140073839221852,0.00125236085601655
"94",0.0317456836295077,0.141550959197325,0.270498065863382,0.287172604170029,0.182925014985018,0.0699124372340001,0.0148444216044795,0.0013508133162589
"95",0.0302545507871184,0.137293064951199,0.267011340111987,0.28849501115548,0.187024352059415,0.0727460238355241,0.0157198304380213,0.00145582666125517
"96",0.0288238598882536,0.133110186289505,0.263447243697978,0.289670001751249,0.191101737266449,0.0756444376679692,0.0166347721723543,0.00156776126624371
"97",0.0274515553425434,0.129003113218106,0.25981046578192,0.290697024651099,0.195153247318221,0.07860718213657,0.0175904183802115,0.00168699317132897
"98",0.0261356378718054,0.124972521936309,0.256105661151168,0.291575694033607,0.199174945924365,0.0816336750197046,0.0185879494763177,0.00181391458672316
"99",0.0248741633450396,0.121018979111327,0.252337445806597,0.292305788286602,0.203162888312674,0.08472324704103,0.0196285536879928,0.00194893440873687
"100",0.0236652416296037,0.117142946066538,0.24851039272687,0.292887248570954,0.207113125775175,0.087875140507467,0.0207134259767601,0.00209247874663188
"101",0.0225070354584548,0.113344782884305,0.244629027807852,0.29332017722764,0.211021710235712,0.0910885080154154,0.0218437669101716,0.00224499146044929
"102",0.0213977593133454,0.109624752424168,0.240697825974803,0.293604836032067,0.214884698835064,0.0943624112275714,0.0230207814830549,0.00240693470992603
"103",0.0203356783238595,0.105983024257195,0.236721207464976,0.293741644299605,0.218698158529633,0.0976958197227265,0.024245677887392,0.00257878951461312
"104",0.0193191071821771,0.102419678517277,0.232703534278225,0.293731176846289,0.222458170699763,0.101087609920922,0.0255196662300366,0.00276105632530859
"105",0.0183464090734518,0.0989347096701698,0.228649106793281,0.293574161808658,0.226160835763707,0.104536564086335,0.0268439571974787,0.0029542556069183
"106",0.0174159946216909,0.0955280302010658,0.224562160547282,0.293271478326674,0.229802277793289,0.108041369410278,0.0282197606668636,0.00315892843285786
"107",0.0165263208510227,0.0921994742214949,0.220446863176206,0.292824154093707,0.233378649127315,0.111600617176671,0.029648284262474,0.00337563709110875
"108",0.0156758901622391,0.0889488009963413,0.21630731151383,0.292233362777523,0.23688613497875,0.115212802012392,0.0311307318568836,0.00360496570204172
"109",0.0148632493244999,0.0857756983917702,0.212147528846821,0.291500421316243,0.240320958031711,0.118876321224847,0.0326683020159884,0.00384752084812077
"110",0.0140869884820857,0.0826797862448568,0.207971462323601,0.290626787093238,0.24367938302433,0.122589474229163,0.034262186387125,0.00410393221560069
"111",0.0133457401760864,0.0796606196557095,0.203782980514606,0.289614054994917,0.246957721313495,0.12635046206737,0.0359135680294849,0.0043748532483315
"112",0.0126381783809117,0.0767176922028781,0.19958587112155,0.288463954355365,0.250152335417543,0.13015738702194,0.0376236196860296,0.00466096181378269
"113",0.0119630175555112,0.0738504390828409,0.195383838833343,0.28717834579179,0.253259643532917,0.134008252326079,0.0393935019961177,0.00496296088140066
"114",0.0113190117091904,0.0710582401743619,0.191180503326259,0.285759217934753,0.25627612402085,0.137900961973124,0.0412243616480502,0.00528157921341233
